cargo_volume,temperature,precipitation,traffic_volume,terminal_code,day_of_week,time_block,wait_time_mins
2125.0,-1.315719642743714,0,446,HJNC,THU,12-18,100
1627.0,-4.771874158565989,0,530,PNIT,FRI,00-06,128
892.0,,5,452,PNIT,WED,18-24,68
1130.0,9.973519601325624,0,512,HJNC,SAT,18-24,90
2347.0,-1.5392927261669964,20,466,HPNT,SAT,00-06,109
3155.0,19.391152998133492,5,251,PNC,WED,18-24,92
1479.0,-3.318256764762202,0,114,PNC,MON,12-18,86
933.0,14.943531763157864,5,66,PNIT,WED,12-18,73
3087.0,13.72167717313691,20,232,PNIT,SUN,06-12,131
777.0,23.04025105337375,5,440,PNIT,FRI,00-06,100
732.0,-7.520066202669996,0,93,HPNT,TUE,18-24,34
2052.0,29.954281933309865,20,531,PNIT,SAT,18-24,130
2094.0,21.634627676606875,20,312,PNIT,MON,18-24,148
1613.0,-0.2743300743057002,5,223,PNIT,THU,12-18,96
2909.0,-1.7467593125617142,20,490,HJNC,WED,00-06,135
525.0,9.424709636470254,5,269,PNC,FRI,12-18,103
1917.0,26.79043982950686,0,443,PNC,WED,18-24,67
3054.0,27.932749691259822,20,244,HJNC,THU,12-18,116
2814.0,13.420524146272236,5,458,HPNT,FRI,18-24,171
960.0,28.736488820903183,0,520,HPNT,THU,18-24,85
3003.0,-9.755033086373924,20,396,HPNT,FRI,12-18,182
1591.0,-8.417141581078152,0,511,HJNC,TUE,18-24,92
1506.0,31.031971713653427,50,110,PNC,SAT,12-18,144
3410.0,24.88993684486622,20,215,PNC,FRI,06-12,160
2494.0,,50,200,PNIT,THU,12-18,192
990.0,23.912455916509423,0,160,PNC,MON,06-12,53
1572.0,33.003775777553976,0,537,HPNT,SAT,06-12,88
3111.0,24.744028574657825,5,598,HPNT,SUN,12-18,133
715.0,27.906710021824487,0,52,PNIT,TUE,00-06,14
2223.0,24.227296162552783,50,532,PNIT,WED,00-06,194
2092.0,-2.4305008404906285,50,62,PNC,TUE,12-18,176
3106.0,27.510834934058153,0,211,PNIT,TUE,12-18,100
658.0,-1.220103098910549,50,393,PNIT,WED,18-24,122
3036.0,30.167509761986615,0,498,HJNC,FRI,18-24,144
1185.0,10.639245413648418,0,381,PNC,TUE,12-18,118
3341.0,20.463953853996284,0,313,HPNT,SAT,00-06,110
2276.0,12.375838154628958,0,132,HJNC,TUE,18-24,57
2552.0,-5.770408176252909,50,383,HPNT,MON,18-24,168
2343.0,3.0825038429299294,50,429,PNIT,SAT,00-06,166
2908.0,,50,268,PNIT,MON,12-18,200
3006.0,33.23216382514178,5,503,HPNT,SAT,00-06,157
2795.0,4.421910394499628,20,138,HJNC,THU,06-12,111
2089.0,34.833356191035165,0,382,HJNC,WED,18-24,106
,28.049803797360482,0,359,HJNC,SAT,18-24,69
3493.0,17.49317747445146,0,469,PNIT,SAT,18-24,161
2969.0,-8.194392088254572,0,403,PNC,FRI,00-06,119
2446.0,30.565107329227075,0,149,PNIT,FRI,00-06,121
2562.0,15.084317566894388,50,194,HPNT,THU,12-18,180
3283.0,29.081426804124632,5,59,HJNC,FRI,18-24,100
1645.0,27.549310395758404,0,93,PNC,SUN,06-12,64
,27.485279684048876,50,435,HJNC,SUN,12-18,204
2081.0,21.417823732170728,50,544,PNIT,FRI,00-06,197
3000.0,3.1136812404221885,20,542,PNC,SUN,06-12,154
3145.0,,0,218,PNC,MON,12-18,89
2993.0,3.8811145662208855,0,580,PNIT,SUN,00-06,120
2757.0,-9.097930021034589,0,385,HJNC,FRI,06-12,119
3261.0,16.215600914666503,5,562,HJNC,FRI,12-18,186
2849.0,21.447515170071476,0,179,HJNC,SUN,06-12,58
2432.0,28.42396970863416,50,588,PNIT,THU,00-06,165
2257.0,-3.6925554977771338,0,563,HPNT,THU,12-18,118
2550.0,14.488241703956078,20,299,HPNT,TUE,00-06,120
1489.0,-9.639633669679771,5,187,HJNC,FRI,18-24,81
2041.0,-5.720785853017174,0,324,PNC,FRI,18-24,120
1616.0,-7.560471510730312,5,513,HPNT,SAT,06-12,111
3067.0,22.646511530696912,0,190,HJNC,FRI,18-24,107
992.0,-6.3523196255078584,0,305,HPNT,MON,00-06,81
1119.0,22.240384170145553,20,505,HJNC,SUN,06-12,108
2878.0,1.233111698476252,0,483,HPNT,SAT,12-18,163
2880.0,29.497083231362275,20,222,HPNT,FRI,00-06,145
2597.0,26.59174947637164,0,522,PNC,MON,12-18,117
2046.0,33.102359786387446,20,472,PNC,TUE,12-18,166
1362.0,29.76929069561144,5,488,HPNT,SAT,12-18,97
2191.0,31.99982386023563,0,106,HJNC,SUN,12-18,101
2105.0,,5,547,PNC,SUN,00-06,116
2819.0,21.202185527668494,50,218,PNIT,WED,18-24,154
1079.0,-2.338338154355382,5,477,PNC,FRI,00-06,105
2390.0,2.226838348434182,0,468,HPNT,SAT,18-24,103
1775.0,-0.4272865241377115,0,396,HPNT,SUN,12-18,115
3107.0,17.161360444619252,50,566,PNIT,THU,18-24,203
3243.0,12.662897208812062,50,504,PNC,SAT,12-18,242
2355.0,29.018599872129066,50,251,HPNT,THU,06-12,139
2993.0,32.8702789924584,0,228,PNIT,FRI,12-18,141
1855.0,8.218695032816495,20,106,PNIT,MON,18-24,104
1662.0,12.785774897636557,0,550,HJNC,THU,06-12,80
856.0,33.718236056186264,0,161,PNC,SAT,06-12,58
2124.0,,0,197,PNC,SAT,12-18,92
2821.0,25.657584891146612,5,427,PNC,SUN,00-06,118
2506.0,0.13579560508608246,0,397,HPNT,THU,18-24,94
2858.0,20.66570519413724,50,407,PNIT,TUE,06-12,164
1369.0,1.4127032437353861,0,105,HJNC,SUN,00-06,46
1385.0,29.76800249741241,0,365,PNC,TUE,12-18,85
2501.0,15.266507468150458,5,234,HJNC,TUE,12-18,133
2701.0,-1.6329861606526936,20,103,HJNC,THU,12-18,131
1913.0,0.09661290643187037,0,86,PNIT,THU,12-18,77
1783.0,12.22321380686451,50,319,PNC,SAT,18-24,172
1119.0,33.27209115086955,20,557,HJNC,FRI,06-12,147
1382.0,24.63389737476445,0,277,PNC,FRI,18-24,105
1296.0,11.973933927163031,50,477,PNC,MON,06-12,176
2672.0,5.197361505299769,0,50,PNC,THU,00-06,64
1796.0,14.717082200679918,0,72,HJNC,SUN,00-06,59
1118.0,23.676237504287883,5,552,PNIT,SUN,06-12,88
2334.0,25.276786480376003,20,497,PNIT,FRI,12-18,203
744.0,4.60739591436251,50,545,HJNC,FRI,00-06,183
3395.0,22.452167069624473,0,474,HPNT,TUE,18-24,145
2997.0,19.600495101628375,0,67,PNC,TUE,06-12,79
1429.0,33.160053139833224,50,494,PNC,SUN,00-06,201
1770.0,31.89906307286067,0,88,PNIT,SUN,06-12,43
1019.0,25.522069652160965,50,259,HJNC,TUE,12-18,164
2909.0,22.552760998471776,0,260,HJNC,WED,06-12,93
507.0,2.3318715366924128,0,330,HPNT,FRI,00-06,79
3025.0,28.068436524434,0,182,HPNT,TUE,06-12,60
2519.0,,50,498,PNIT,TUE,00-06,186
994.0,2.25082441277201,5,313,HPNT,THU,00-06,54
2129.0,7.287234107905814,5,160,HPNT,SUN,00-06,71
3380.0,27.617097050742856,20,287,HJNC,SAT,18-24,122
,-3.3115052989951748,0,506,HJNC,TUE,12-18,99
3140.0,10.52714335039201,5,565,HPNT,THU,12-18,140
686.0,12.156091753827035,50,222,PNIT,MON,06-12,104
3301.0,-8.351663608053126,5,242,HPNT,TUE,06-12,83
2377.0,-1.1914286703325594,20,564,PNIT,SAT,00-06,149
2640.0,27.203409285913537,0,458,HPNT,THU,12-18,128
585.0,27.38453248676423,20,133,HJNC,SAT,06-12,75
636.0,3.1586787747911593,0,129,HJNC,TUE,06-12,29
2968.0,29.37037555690668,0,258,PNIT,MON,12-18,105
2621.0,24.730232258075652,5,571,HPNT,TUE,00-06,125
2136.0,8.805836770793423,5,248,HPNT,THU,06-12,95
2718.0,23.6782854982267,20,283,PNIT,MON,00-06,127
2251.0,,20,293,HPNT,MON,12-18,134
2717.0,10.653637312940695,50,442,PNC,MON,12-18,213
2287.0,0.7292230529067645,0,495,HJNC,WED,06-12,105
1371.0,32.38174250225701,50,442,HJNC,THU,06-12,147
2869.0,17.16849298534654,0,58,PNIT,WED,12-18,106
3003.0,-5.263067688380863,50,202,HPNT,SAT,00-06,146
1443.0,15.770726713551024,20,159,PNIT,MON,00-06,63
2126.0,12.52614002517344,50,315,PNC,WED,18-24,158
3337.0,28.50150023340035,0,422,HPNT,TUE,12-18,140
3160.0,13.88128353935846,0,201,PNC,WED,06-12,96
3436.0,,20,464,PNIT,FRI,12-18,200
848.0,20.403982873919983,5,375,HJNC,SAT,06-12,92
2176.0,14.415895364101107,50,225,PNC,MON,00-06,128
1696.0,0.4870082720092608,20,574,HPNT,MON,06-12,133
509.0,15.813253607430852,5,364,PNIT,SUN,18-24,75
3287.0,26.969101005035874,5,116,PNIT,SAT,00-06,115
1961.0,-8.71430870241953,0,233,PNIT,SAT,18-24,92
1166.0,18.38829673903003,0,84,HJNC,THU,12-18,45
3093.0,5.731333810297643,20,554,PNIT,TUE,06-12,162
2022.0,3.1702150591740867,20,125,PNIT,SUN,00-06,89
,7.6664487662500065,0,521,HJNC,SAT,06-12,115
1100.0,5.391019891159175,0,572,PNIT,SUN,18-24,106
3152.0,27.45075980187987,0,332,PNIT,SAT,00-06,134
826.0,2.3659014845555255,20,585,PNC,SUN,18-24,118
1479.0,22.99188603979634,0,323,PNIT,THU,00-06,42
2951.0,-5.767308089713508,50,588,HJNC,SAT,12-18,197
1128.0,32.8128367617987,0,103,PNC,WED,12-18,62
2129.0,18.00424867618483,0,104,PNIT,FRI,06-12,107
3265.0,21.802335967005206,20,326,HJNC,FRI,18-24,156
773.0,3.4117699442502953,0,492,HPNT,FRI,18-24,101
1184.0,8.54434559186516,0,467,PNIT,SAT,00-06,104
615.0,0.07002738219393123,0,274,HPNT,SUN,12-18,63
1360.0,31.964123861100077,50,304,PNC,FRI,06-12,198
2503.0,11.964700119561996,5,225,HJNC,TUE,12-18,103
1192.0,18.37016520460955,50,195,PNC,WED,18-24,141
1605.0,23.04224137388219,0,434,HPNT,FRI,06-12,116
2871.0,6.699774099479253,20,311,HPNT,MON,12-18,160
,22.404574454261358,0,580,HPNT,SAT,12-18,171
2292.0,20.41966203903531,50,420,HJNC,WED,00-06,179
653.0,21.754670024327595,20,246,HPNT,TUE,00-06,96
2400.0,12.015345509207581,0,333,HPNT,FRI,18-24,107
1927.0,7.232182203122768,0,351,HJNC,TUE,12-18,89
1789.0,,0,181,HPNT,SAT,00-06,39
814.0,27.10818587604018,0,169,PNIT,FRI,12-18,77
1564.0,17.37575209392554,20,185,HPNT,MON,06-12,112
604.0,9.995848824387274,0,578,HJNC,WED,12-18,104
2424.0,32.479815801977516,20,83,HPNT,SUN,12-18,112
2413.0,-7.847253437183253,0,581,HJNC,MON,18-24,119
1716.0,28.25773753422714,0,257,HPNT,FRI,06-12,110
1924.0,34.89121668256876,20,348,PNIT,THU,06-12,124
2901.0,29.91239498972903,0,571,HJNC,WED,00-06,128
2272.0,26.469646352703137,50,143,HJNC,TUE,06-12,165
,6.843769703284607,0,463,HJNC,FRI,18-24,120
3280.0,0.4091382018032075,0,420,HJNC,MON,00-06,112
2103.0,23.06827342248205,50,458,HPNT,SAT,12-18,210
1208.0,3.705891482985578,0,432,HPNT,SUN,06-12,91
1150.0,,50,490,PNIT,THU,12-18,182
3371.0,25.39366491966161,20,496,PNIT,SUN,00-06,148
1446.0,4.0644643506525,0,120,HPNT,SAT,06-12,62
1160.0,31.14987782693023,5,133,PNC,FRI,00-06,70
2646.0,27.828469016860637,0,258,HJNC,TUE,00-06,106
3135.0,28.14381482791648,5,308,HPNT,MON,06-12,133
2829.0,24.720637672512176,0,288,PNIT,WED,06-12,86
2950.0,29.63966406986315,20,351,HJNC,THU,00-06,172
1632.0,26.258610148015407,20,281,PNIT,FRI,18-24,115
1199.0,17.11301136086279,50,331,PNC,FRI,06-12,169
2746.0,3.3120223361838423,0,443,HJNC,FRI,00-06,136
2538.0,29.969413694636707,20,467,PNC,FRI,12-18,185
2874.0,,20,255,PNC,MON,12-18,164
2701.0,11.27956949947453,0,313,PNC,WED,06-12,101
1051.0,-8.241459129912016,50,360,HPNT,TUE,06-12,129
904.0,18.734467733086106,50,128,PNIT,THU,12-18,137
961.0,-7.723141584553822,50,391,HJNC,SUN,00-06,153
2679.0,31.682598283178322,50,144,HPNT,FRI,00-06,190
3338.0,33.273406548138816,0,400,PNIT,SAT,00-06,135
1373.0,-1.4729434345178092,0,111,HPNT,FRI,18-24,79
583.0,20.437522012470946,0,191,PNIT,WED,06-12,52
1922.0,-5.847894794675676,20,160,HJNC,WED,18-24,92
3301.0,22.828261785790495,0,576,HJNC,MON,18-24,123
3175.0,5.627944976870356,50,206,HJNC,MON,18-24,151
720.0,20.647255027870038,20,588,HJNC,SAT,18-24,136
3100.0,6.779442914098002,0,58,PNIT,SAT,00-06,55
1891.0,-3.449462057504392,0,325,HPNT,MON,06-12,84
611.0,8.274949122615105,0,276,HJNC,THU,06-12,55
1114.0,-4.929691301434449,0,235,HJNC,SAT,18-24,41
2081.0,15.95974737396256,20,265,HJNC,MON,06-12,121
3471.0,-8.15718105327341,50,482,PNC,FRI,12-18,232
974.0,13.729385581993686,0,405,HJNC,MON,00-06,61
3383.0,29.886589119299337,0,441,HJNC,SUN,06-12,136
2413.0,27.70429715537132,0,324,PNIT,THU,00-06,71
,29.725176483192357,5,543,PNC,MON,12-18,119
2968.0,,0,500,PNIT,MON,00-06,136
2420.0,,50,469,HPNT,FRI,12-18,246
3254.0,-4.206375870592912,5,213,PNC,SAT,18-24,109
1890.0,15.065306284090788,5,232,PNIT,FRI,06-12,95
539.0,30.228770079099313,0,359,PNIT,SUN,18-24,41
2482.0,33.84572554358138,20,66,HPNT,SUN,06-12,88
2736.0,-7.918213719700002,50,495,HPNT,FRI,18-24,173
1493.0,6.009833789029706,20,219,HJNC,MON,12-18,112
2512.0,-0.419758540300295,50,329,HJNC,FRI,06-12,196
3083.0,24.018463201906165,50,389,PNC,WED,18-24,186
789.0,18.80872408416644,20,568,PNC,TUE,00-06,108
2980.0,-4.605038583226956,0,60,HPNT,TUE,00-06,78
3018.0,11.758493031423718,5,573,PNC,FRI,18-24,166
3175.0,20.844823506708114,0,182,HJNC,SAT,12-18,89
778.0,25.055242726581696,20,197,HPNT,THU,18-24,79
3424.0,-9.097628059719616,20,128,PNIT,SUN,00-06,120
1080.0,30.07113082927504,0,395,HPNT,FRI,06-12,75
1362.0,15.6176622327736,5,298,PNC,SAT,06-12,87
753.0,26.53591017319571,0,591,HJNC,FRI,18-24,109
680.0,26.357211350642757,50,73,HJNC,MON,06-12,115
1180.0,-1.456630287806389,0,520,PNIT,SUN,00-06,84
1324.0,-5.042254588586511,50,250,PNIT,SUN,06-12,109
1199.0,22.4579271038222,0,180,HPNT,SAT,18-24,55
3113.0,-2.9607886530271417,0,405,HJNC,SUN,18-24,120
1849.0,28.24718711321257,50,199,PNIT,THU,18-24,159
1880.0,22.67852677379473,5,575,PNIT,FRI,00-06,156
2173.0,27.882141396436815,50,353,HPNT,WED,12-18,201
3227.0,3.455570582420574,20,590,HPNT,SAT,06-12,174
2938.0,4.246912718475606,0,99,HJNC,TUE,18-24,71
2138.0,20.204970035584292,0,513,PNC,SAT,12-18,117
2457.0,-8.58493202234736,5,289,PNC,WED,18-24,110
711.0,22.692353585184023,0,531,HJNC,SUN,18-24,71
2038.0,27.610238188457053,0,504,PNC,WED,00-06,109
883.0,8.682361397184682,5,332,HJNC,SUN,00-06,94
2214.0,24.419547353981088,50,384,HJNC,WED,12-18,178
841.0,-2.142508735798213,0,401,PNIT,THU,18-24,77
2338.0,4.50171772187681,50,376,PNC,THU,06-12,157
2487.0,33.84372333997148,20,385,HJNC,SAT,06-12,137
1343.0,34.38476781020568,20,130,PNC,THU,06-12,104
2034.0,13.06722738597146,0,136,PNC,TUE,12-18,104
919.0,32.04214061587446,20,307,HPNT,SUN,00-06,83
3298.0,13.522880512558455,0,234,PNC,MON,12-18,142
2488.0,3.1214657672520794,0,172,HJNC,SAT,00-06,73
2432.0,2.0104679644447323,20,145,PNIT,FRI,06-12,167
2349.0,31.827756741566695,0,564,PNC,FRI,06-12,143
805.0,-2.2399124961763404,0,492,HJNC,SAT,00-06,85
3249.0,16.08346061908182,0,563,HPNT,MON,06-12,140
1368.0,14.998628062822384,0,420,PNC,FRI,12-18,112
3084.0,23.282975809384773,50,354,PNIT,SAT,00-06,202
1635.0,,0,406,PNC,SAT,06-12,86
1934.0,2.252854731866039,0,197,HJNC,WED,18-24,60
705.0,-2.377157516578966,5,334,PNC,TUE,06-12,53
995.0,17.93684615776513,50,311,PNC,FRI,18-24,156
2409.0,,5,540,HPNT,TUE,06-12,118
3051.0,15.628457540691468,0,80,PNC,SUN,18-24,63
1545.0,23.225807470453766,0,317,PNIT,SAT,06-12,60
712.0,-3.631545889751794,0,61,PNC,MON,18-24,4
809.0,29.711158772441095,50,240,HPNT,SAT,00-06,113
3208.0,16.20779787838264,5,449,HJNC,FRI,00-06,177
2491.0,-4.292023289833128,0,586,PNC,TUE,18-24,136
3300.0,10.786634189258077,0,140,PNC,WED,06-12,94
771.0,28.015628203966017,0,550,HPNT,WED,12-18,132
2322.0,30.390298705392205,5,350,HPNT,SAT,12-18,137
3485.0,1.9092277249442677,50,160,HPNT,MON,12-18,197
2579.0,22.006962111970388,20,129,PNC,SUN,12-18,132
942.0,-5.5006638632300495,20,482,PNIT,THU,18-24,108
2709.0,-8.490435786452899,0,466,HPNT,FRI,00-06,121
3314.0,15.217952921897425,0,263,HJNC,SAT,00-06,98
753.0,21.267241069765664,0,496,PNC,WED,12-18,55
1020.0,25.81040290294259,0,67,HJNC,WED,00-06,20
1476.0,5.30973073049006,0,103,HJNC,MON,18-24,70
509.0,-9.706356530700086,0,289,PNIT,WED,12-18,70
3273.0,11.578365670010921,5,467,HJNC,FRI,18-24,143
3052.0,-9.286590458189487,20,535,HPNT,MON,18-24,162
3332.0,-5.860697019814003,0,493,HPNT,TUE,06-12,135
2083.0,4.7010060139286765,0,172,PNC,MON,18-24,91
2983.0,9.672742230207973,0,469,PNIT,SUN,06-12,143
1634.0,2.576124855334186,0,265,PNIT,FRI,12-18,130
652.0,16.183936992711853,0,469,HJNC,SUN,18-24,47
2158.0,-7.509259485185717,20,277,PNIT,FRI,00-06,175
3464.0,-3.493913039218688,20,286,HJNC,TUE,12-18,178
3416.0,21.28662803399451,0,379,HJNC,SAT,18-24,128
3300.0,-3.6036615880937024,0,518,PNIT,MON,18-24,127
2356.0,18.78988407066901,0,536,PNC,FRI,00-06,117
1714.0,-7.5391920660985505,0,598,HJNC,FRI,06-12,125
2252.0,8.332202560361317,0,464,HPNT,TUE,18-24,100
3110.0,-2.0165738445467944,0,268,HPNT,THU,18-24,92
1604.0,-5.066367285916611,0,430,PNIT,MON,00-06,101
3036.0,15.51647525755524,0,136,PNIT,FRI,12-18,133
1394.0,31.77510974025298,50,510,HJNC,WED,18-24,152
1611.0,-7.534582843440303,50,460,HJNC,TUE,06-12,170
603.0,,50,574,HPNT,THU,06-12,142
2414.0,21.839094698544965,50,496,HJNC,THU,00-06,158
1506.0,10.820952425952214,0,349,HPNT,TUE,06-12,82
906.0,26.292317574736032,0,457,HJNC,THU,18-24,72
1901.0,-1.9159607861140735,50,424,PNC,FRI,06-12,197
666.0,33.181739226248325,20,282,PNC,THU,18-24,102
1008.0,7.332318249764324,5,98,HPNT,MON,00-06,51
2161.0,5.37063348249238,20,235,PNC,WED,06-12,115
2860.0,29.357260752642468,0,254,PNC,FRI,18-24,122
1262.0,15.374016435129494,0,127,PNIT,TUE,12-18,80
1180.0,13.239995385626969,5,530,HJNC,WED,18-24,62
3024.0,22.714006378779395,0,435,PNIT,SAT,18-24,102
2620.0,,0,243,HPNT,FRI,00-06,110
1664.0,-2.68679598592981,0,152,PNIT,WED,18-24,51
1081.0,20.338893028921834,0,425,HPNT,THU,00-06,62
761.0,-3.993900432304219,0,336,PNC,SAT,18-24,57
1863.0,26.26359674003279,0,531,PNIT,TUE,18-24,98
1831.0,34.538146897052194,0,299,PNC,TUE,18-24,75
2792.0,6.9824431238649325,0,250,HJNC,MON,00-06,93
2038.0,10.014015419090565,0,585,PNC,THU,18-24,116
1060.0,-7.910485503273446,5,510,HJNC,MON,00-06,78
1599.0,-9.382006536283978,50,349,PNC,MON,12-18,164
2403.0,31.463870069434748,5,527,PNIT,THU,00-06,132
674.0,-4.211917280236357,0,132,PNIT,FRI,12-18,72
2656.0,10.060043640176165,5,507,PNC,SAT,00-06,109
2730.0,26.690958073500262,0,347,HPNT,SUN,00-06,87
691.0,30.019344196774377,0,413,HPNT,MON,18-24,62
564.0,13.372895837756044,0,89,HJNC,WED,06-12,45
1997.0,15.42646362391774,0,389,HJNC,SAT,06-12,96
2067.0,20.135778760847263,5,565,PNC,FRI,18-24,132
3411.0,33.26221115646719,50,157,PNIT,THU,12-18,216
1651.0,17.12014824250273,0,365,HJNC,TUE,18-24,69
2437.0,15.176386675535582,20,163,PNC,FRI,06-12,110
868.0,-9.34596391303042,20,216,HJNC,MON,00-06,106
1350.0,-6.357263408993976,50,310,PNIT,WED,18-24,130
542.0,15.97272319807983,20,273,HJNC,SAT,12-18,96
2407.0,32.13081745132414,0,311,PNC,THU,18-24,87
3035.0,29.001110677972775,0,300,HJNC,TUE,06-12,109
577.0,,0,575,HPNT,SAT,00-06,51
3373.0,13.752531690257332,5,175,HJNC,WED,06-12,97
2324.0,,0,255,PNIT,SUN,06-12,76
1793.0,27.81801491702032,0,189,PNIT,TUE,06-12,85
1173.0,19.16142457988878,5,111,PNIT,THU,06-12,43
1200.0,5.243745689652826,5,332,PNIT,SAT,00-06,69
1258.0,11.149029559600748,0,103,PNC,FRI,06-12,86
2423.0,28.606268250960547,50,395,HJNC,MON,12-18,200
3275.0,3.434656669197377,0,573,HJNC,THU,12-18,141
3472.0,31.568440906999186,0,185,HJNC,WED,06-12,104
1401.0,0.3412853640199298,0,379,HJNC,FRI,12-18,114
3436.0,23.728238682055128,5,193,PNC,SAT,06-12,117
1492.0,18.375165545558225,0,485,PNIT,TUE,00-06,85
1691.0,23.731974850434305,50,331,HJNC,FRI,00-06,163
2886.0,9.680640759466765,0,185,HJNC,FRI,12-18,104
2740.0,31.968847814929305,0,538,PNIT,WED,12-18,132
1976.0,18.461249108516483,50,450,HPNT,MON,06-12,157
2830.0,2.973311204941533,0,498,HPNT,SUN,18-24,112
889.0,18.730478179346466,50,319,PNIT,FRI,06-12,163
1499.0,2.906708624316403,0,66,HJNC,FRI,06-12,47
1024.0,3.2134576291943393,20,318,PNIT,MON,00-06,81
2355.0,7.981933022939057,0,531,HJNC,MON,18-24,108
2006.0,28.359368790610354,0,268,HJNC,TUE,18-24,78
1158.0,12.51340434772964,0,368,HPNT,SAT,06-12,81
3263.0,20.550537900359334,50,287,HPNT,TUE,00-06,193
1390.0,7.638548312350835,0,594,HJNC,MON,12-18,113
1981.0,,0,334,HJNC,SUN,00-06,80
951.0,32.95880723223041,20,86,HJNC,THU,12-18,80
2975.0,17.161156120537818,0,152,HPNT,MON,00-06,94
2037.0,32.02781023622232,5,479,HJNC,TUE,18-24,100
1382.0,-0.8464149010758231,5,288,PNIT,WED,00-06,59
812.0,-3.389762623918026,5,174,PNC,WED,06-12,26
1339.0,28.51203082057566,0,237,PNC,SAT,12-18,66
3066.0,20.641274567776318,50,305,HJNC,FRI,00-06,202
874.0,-1.6039675335861396,50,579,PNIT,SUN,00-06,175
950.0,,0,441,HJNC,WED,12-18,93
1094.0,,20,517,PNIT,TUE,00-06,115
1733.0,10.424087899817124,5,302,HPNT,WED,12-18,102
999.0,20.17432279277409,5,225,HPNT,SUN,18-24,79
963.0,4.3258409961204904,0,515,HJNC,SUN,12-18,108
612.0,7.155347874869452,5,338,HPNT,THU,12-18,83
1535.0,34.582065138039724,0,99,HJNC,MON,18-24,41
2878.0,1.1427689228623343,0,53,PNC,MON,00-06,53
2424.0,12.790536966643131,0,549,PNIT,TUE,00-06,138
639.0,,0,272,PNIT,FRI,18-24,92
1924.0,0.7650446149636085,0,311,PNC,SUN,06-12,76
3449.0,8.684619050794883,0,584,PNC,MON,12-18,184
1016.0,17.679107931649472,50,425,PNC,WED,00-06,147
3116.0,11.653466816379613,0,110,PNC,SUN,00-06,71
2447.0,10.677601995664286,0,405,HPNT,THU,12-18,137
3393.0,6.312937909495563,20,73,PNIT,FRI,12-18,145
2665.0,16.39908474987163,0,342,PNIT,FRI,12-18,141
1387.0,18.096771406562464,20,405,PNC,FRI,06-12,120
1841.0,19.398029340561315,5,78,HJNC,MON,18-24,50
549.0,-6.83343514422868,0,406,HJNC,SAT,06-12,64
518.0,18.3965379070422,5,414,HJNC,FRI,06-12,104
1225.0,32.895673045155476,50,458,HJNC,TUE,12-18,158
2744.0,14.344380598763767,0,315,HPNT,WED,18-24,123
1973.0,22.187018712915993,0,340,PNIT,SAT,00-06,52
,15.052953849164801,20,202,PNIT,THU,12-18,144
951.0,28.46332783663904,5,268,PNIT,WED,18-24,65
2836.0,31.831239256890605,0,222,HJNC,TUE,00-06,92
1664.0,-1.7101045316638324,20,61,PNC,TUE,06-12,92
1607.0,9.658701645070696,20,565,HJNC,SUN,18-24,82
2938.0,7.6571945419724585,50,411,PNIT,SAT,06-12,173
714.0,8.23468054846754,50,526,HJNC,WED,06-12,154
2049.0,-4.351411844745584,5,131,PNC,MON,18-24,97
2762.0,26.61270766913237,0,389,PNC,SUN,00-06,95
627.0,,0,490,HJNC,TUE,18-24,68
2345.0,13.77019734772206,5,275,PNIT,FRI,00-06,132
1259.0,19.784527462011106,20,420,HPNT,THU,12-18,109
2951.0,-0.6638752873505265,20,77,PNIT,THU,12-18,127
2315.0,30.7632586444458,0,65,HPNT,TUE,12-18,81
2885.0,27.734714316115685,0,326,PNIT,FRI,06-12,121
3378.0,11.198767826776638,0,382,HJNC,WED,12-18,143
3261.0,8.501701955306242,50,532,HPNT,THU,06-12,235
860.0,0.645556634499501,0,337,PNIT,FRI,00-06,93
1068.0,22.849695109023365,5,163,HJNC,FRI,18-24,51
1915.0,-4.071529016561613,20,87,PNIT,MON,18-24,73
2765.0,,0,503,PNC,TUE,06-12,137
2097.0,27.91056437532861,20,215,PNC,FRI,06-12,129
2192.0,0.2812209162660668,50,254,PNIT,SUN,06-12,136
701.0,28.989233130444028,0,294,HJNC,WED,00-06,64
2564.0,-8.50045602522212,0,382,PNIT,THU,00-06,89
2869.0,31.07543234239364,5,445,HJNC,SUN,12-18,139
1017.0,-4.6736997466915895,0,556,HPNT,MON,12-18,88
1848.0,19.059163007211467,50,170,PNC,WED,18-24,132
1935.0,1.2537111011273812,0,308,HPNT,THU,12-18,99
1841.0,27.64485760263262,5,459,HJNC,TUE,00-06,98
1180.0,13.053516241195993,50,359,PNIT,WED,00-06,150
2488.0,-3.914146393907439,50,117,PNC,THU,00-06,149
1991.0,15.694620709669032,0,163,HJNC,MON,00-06,50
924.0,8.35471745886424,0,269,HJNC,SUN,18-24,80
2468.0,19.765151747589552,0,269,PNC,THU,18-24,83
2212.0,29.685647814355676,20,522,PNIT,FRI,00-06,146
2934.0,8.42251090325383,0,435,PNC,MON,06-12,78
1277.0,3.044630579023684,0,347,PNIT,WED,12-18,91
2645.0,-9.346820746257604,0,302,PNIT,SAT,18-24,79
2326.0,15.867756703694369,0,454,HJNC,TUE,06-12,110
707.0,8.102364534414509,0,541,PNIT,SUN,12-18,98
2037.0,6.859214855667293,5,406,PNIT,MON,06-12,157
2159.0,-1.767910542210437,20,477,PNC,SUN,00-06,111
